TransactionID,CustomerID,ProductID,SaleDate,SaleTimestamp,Quantity,TotalAmount
T003945,C0059,P002,2024-06-18,2024-06-18 10:27:21.635968,4,837.96
T003946,C0276,P056,2024-11-01,2024-11-01 17:36:17.243778,4,1049.8
T003947,C0405,P028,2023-07-25,2023-07-25 03:42:54.877738,4,429.28
T003948,C0094,P074,2024-05-07,2024-05-07 14:13:06.941733,2,694.78
T003949,C0454,P004,2024-09-09,2024-09-09 14:56:50.576245,2,147.98
T003950,C0019,P027,2025-03-23,2025-03-23 12:02:19.537398,2,341.9
T003951,C0296,P016,2024-09-11,2024-09-11 00:37:17.505546,1,325.2
T003952,C0398,P100,2023-06-10,2023-06-10 01:34:40.656939,1,163.87
T003953,C0084,P018,2024-11-24,2024-11-24 05:52:17.891747,4,847.92
T003954,C0117,P027,2025-02-14,2025-02-14 20:27:00.028060,1,170.95
T003955,C0215,P084,2023-05-13,2023-05-13 18:43:44.091341,2,398.94
T003956,C0328,P042,2024-05-06,2024-05-06 08:47:47.760700,1,251.99
T003957,C0084,P072,2023-09-25,2023-09-25 17:34:21.387414,1,432.85
T003958,C0400,P073,2024-10-24,2024-10-24 06:10:34.350863,2,85.08
T003959,C0040,P044,2024-01-12,2024-01-12 15:45:44.134176,1,463.49
T003960,C0240,P018,2023-12-24,2023-12-24 01:29:07.080368,3,635.94
T003961,C0194,P026,2024-07-29,2024-07-29 10:53:54.223189,1,288.78
T003962,C0295,P078,2024-03-09,2024-03-09 06:39:59.844029,3,1482.69
T003963,C0355,P067,2024-08-16,2024-08-16 00:03:20.380569,1,430.12
T003964,C0197,P028,2024-02-13,2024-02-13 08:14:57.778121,4,429.28
T003965,C0367,P011,2025-02-12,2025-02-12 16:21:33.184175,3,665.22
T003966,C0241,P023,2023-08-20,2023-08-20 06:27:55.829806,4,1059.92
T003967,C0060,P028,2025-03-20,2025-03-20 05:27:32.792422,2,214.64
T003968,C0241,P008,2025-04-26,2025-04-26 06:59:41.140131,4,813.88
T003969,C0249,P034,2024-06-25,2024-06-25 03:53:09.064362,3,916.14
T003970,C0187,P051,2025-04-16,2025-04-16 19:34:58.554353,3,717.18
T003971,C0451,P010,2024-09-13,2024-09-13 12:01:42.867094,5,714.3
T003972,C0214,P032,2024-10-16,2024-10-16 11:53:33.612935,2,498.56
T003973,C0337,P019,2023-08-20,2023-08-20 07:32:03.749565,1,34.52
T003974,C0490,P020,2024-09-16,2024-09-16 19:18:55.513864,4,1647.56
T003975,C0456,P051,2024-11-27,2024-11-27 04:21:37.249364,2,478.12
T003976,C0215,P003,2023-09-10,2023-09-10 13:24:21.617649,3,662.79
T003977,C0186,P003,2025-03-19,2025-03-19 07:31:01.570699,4,883.72
T003978,C0032,P024,2023-11-14,2023-11-14 11:08:41.104607,3,773.91
T003979,C0204,P003,2024-12-29,2024-12-29 04:27:42.809773,1,220.93
T003980,C0371,P057,2023-12-25,2023-12-25 19:11:01.406008,4,1389.28
T003981,C0481,P021,2024-02-16,2024-02-16 18:41:32.937805,1,225.39
T003982,C0293,P058,2023-07-09,2023-07-09 08:41:07.272691,5,1814.2
T003983,C0121,P030,2024-03-29,2024-03-29 06:49:51.795537,4,1324.48
T003984,C0160,P085,2024-01-08,2024-01-08 15:26:54.132447,3,1218.54
T003985,C0355,P039,2023-06-25,2023-06-25 18:10:03.219759,2,564.32
T003986,C0033,P078,2024-03-21,2024-03-21 20:45:24.942359,5,2471.15
T003987,C0428,P053,2024-10-14,2024-10-14 15:22:12.417988,3,1219.35
T003988,C0400,P086,2023-06-13,2023-06-13 20:17:17.182699,2,282.48
T003989,C0487,P077,2024-04-21,2024-04-21 00:22:35.009718,4,398.28
T003990,C0024,P070,2024-06-18,2024-06-18 01:22:10.522332,2,583.76
T003991,C0175,P063,2024-05-21,2024-05-21 21:37:05.961651,5,1230.65
T003992,C0432,P084,2023-12-12,2023-12-12 13:05:34.908442,3,598.41
T003993,C0357,P100,2024-04-26,2024-04-26 04:18:35.634284,1,163.87
T003994,C0342,P036,2024-03-14,2024-03-14 05:06:12.706594,1,61.0
T003995,C0037,P020,2025-04-16,2025-04-16 02:51:40.984187,4,1647.56
T003996,C0117,P004,2023-12-28,2023-12-28 05:24:29.401139,2,147.98
T003997,C0092,P037,2024-07-30,2024-07-30 07:18:52.087664,4,421.88
T003998,C0299,P045,2024-01-17,2024-01-17 00:07:50.656898,1,215.73
T003999,C0197,P015,2023-12-27,2023-12-27 10:55:36.094557,4,180.76
T004000,C0228,P050,2024-03-10,2024-03-10 21:05:44.232845,1,415.1
T004001,C0195,P039,2025-04-06,2025-04-06 04:39:01.471424,5,1410.8
T004002,C0489,P087,2024-12-24,2024-12-24 14:04:36.077991,2,732.54
T004003,C0441,P067,2025-01-08,2025-01-08 19:57:33.994420,3,1290.36
T004004,C0353,P067,2023-10-04,2023-10-04 10:05:18.329977,5,2150.6
T004005,C0382,P054,2023-06-01,2023-06-01 07:44:22.534366,3,1290.0
T004006,C0120,P020,2025-03-30,2025-03-30 05:01:29.482990,2,823.78
T004007,C0420,P034,2024-10-13,2024-10-13 01:51:36.657906,1,305.38
T004008,C0095,P089,2023-08-28,2023-08-28 08:34:38.742357,3,656.49
T004009,C0124,P008,2024-07-01,2024-07-01 19:41:05.256001,5,1017.35
T004010,C0329,P086,2025-01-11,2025-01-11 13:11:05.719028,3,423.72
T004011,C0233,P046,2023-12-15,2023-12-15 18:46:28.295152,4,1265.6
T004012,C0358,P052,2024-11-13,2024-11-13 16:21:53.337149,4,471.64
T004013,C0407,P007,2023-08-27,2023-08-27 17:48:46.828102,2,60.08
T004014,C0249,P030,2025-03-03,2025-03-03 07:21:00.698051,5,1655.6
T004015,C0056,P038,2024-07-29,2024-07-29 11:09:17.773840,1,169.84
T004016,C0474,P007,2025-01-22,2025-01-22 01:47:41.029830,3,90.12
T004017,C0278,P024,2024-04-08,2024-04-08 10:28:58.929483,1,257.97
T004018,C0106,P043,2025-04-07,2025-04-07 14:17:17.208870,3,44.58
T004019,C0338,P085,2024-10-26,2024-10-26 23:54:49.391943,3,1218.54
T004020,C0071,P067,2025-03-29,2025-03-29 06:17:59.582232,3,1290.36
T004021,C0180,P011,2024-10-27,2024-10-27 03:21:50.754135,4,886.96
T004022,C0436,P002,2023-06-22,2023-06-22 03:53:12.319419,4,837.96
T004023,C0481,P032,2024-07-16,2024-07-16 01:46:55.784115,4,997.12
T004024,C0047,P027,2023-11-06,2023-11-06 07:04:54.414960,1,170.95
T004025,C0434,P074,2024-12-28,2024-12-28 16:52:57.870200,3,1042.17
T004026,C0169,P045,2025-01-02,2025-01-02 04:11:28.571886,3,647.19
T004027,C0358,P007,2024-01-26,2024-01-26 10:14:27.206777,2,60.08
T004028,C0494,P026,2024-02-28,2024-02-28 10:05:13.301029,5,1443.9
T004029,C0228,P050,2025-01-12,2025-01-12 00:40:32.301939,2,830.2
T004030,C0364,P022,2024-12-16,2024-12-16 19:28:42.171042,1,266.17
T004031,C0318,P005,2024-12-13,2024-12-13 09:28:07.572304,5,1748.95
T004032,C0332,P050,2023-12-11,2023-12-11 03:26:40.890138,2,830.2
T004033,C0379,P073,2024-05-26,2024-05-26 04:43:02.872689,2,85.08
T004034,C0491,P059,2024-03-24,2024-03-24 10:53:36.108651,4,600.84
T004035,C0339,P070,2024-02-10,2024-02-10 00:27:24.188432,3,875.64
T004036,C0101,P083,2023-08-19,2023-08-19 04:05:50.472484,2,228.48
T004037,C0266,P062,2023-09-11,2023-09-11 10:52:36.587288,2,664.26
T004038,C0161,P046,2023-05-17,2023-05-17 02:32:29.923980,1,316.4
T004039,C0160,P094,2024-05-05,2024-05-05 19:57:46.369110,2,179.0
T004040,C0408,P098,2024-02-07,2024-02-07 22:26:12.842154,3,533.82
T004041,C0246,P060,2024-12-27,2024-12-27 05:35:09.920044,2,185.92
T004042,C0091,P045,2024-01-10,2024-01-10 12:30:04.687502,5,1078.65
T004043,C0214,P056,2024-01-18,2024-01-18 03:29:58.808777,1,262.45
T004044,C0448,P015,2023-09-19,2023-09-19 13:58:23.760438,5,225.95
T004045,C0116,P079,2025-02-15,2025-02-15 08:18:12.667633,4,1366.12
T004046,C0289,P068,2023-08-31,2023-08-31 00:16:10.929506,2,954.86
T004047,C0455,P041,2024-06-03,2024-06-03 19:52:39.150704,2,805.44
T004048,C0172,P022,2023-07-12,2023-07-12 16:56:59.483046,2,532.34
T004049,C0201,P067,2024-11-03,2024-11-03 10:48:51.318612,5,2150.6
T004050,C0007,P069,2023-11-26,2023-11-26 22:38:18.289411,2,898.92
T004051,C0010,P095,2024-01-26,2024-01-26 23:23:26.237027,3,228.39
T004052,C0332,P075,2023-06-01,2023-06-01 20:38:31.856545,5,1996.4
T004053,C0152,P077,2024-12-24,2024-12-24 04:44:06.141003,1,99.57
T004054,C0325,P049,2025-03-27,2025-03-27 21:44:03.986145,4,204.28
T004055,C0360,P015,2024-10-21,2024-10-21 08:21:06.143125,5,225.95
T004056,C0196,P092,2023-11-02,2023-11-02 20:31:12.735728,4,219.92
T004057,C0438,P075,2024-11-12,2024-11-12 03:32:34.814571,3,1197.84
T004058,C0451,P052,2023-09-26,2023-09-26 05:34:30.315974,1,117.91
T004059,C0019,P086,2024-02-23,2024-02-23 15:25:39.964319,5,706.2
T004060,C0287,P040,2023-05-20,2023-05-20 16:37:06.212091,3,239.43
T004061,C0046,P017,2024-02-11,2024-02-11 10:29:13.494868,5,210.25
T004062,C0132,P057,2023-12-18,2023-12-18 14:07:13.138657,5,1736.6
T004063,C0265,P069,2023-05-12,2023-05-12 18:29:54.960375,1,449.46
T004064,C0390,P014,2023-09-07,2023-09-07 10:04:00.933398,2,610.6
T004065,C0005,P099,2024-12-31,2024-12-31 15:46:45.273103,5,1629.3
T004066,C0141,P047,2024-04-22,2024-04-22 04:17:48.144061,5,256.25
T004067,C0062,P037,2024-05-04,2024-05-04 09:03:32.375584,4,421.88
T004068,C0235,P071,2023-06-30,2023-06-30 04:04:53.408273,5,173.35
T004069,C0305,P055,2023-08-31,2023-08-31 18:01:39.731789,4,1787.2
T004070,C0452,P036,2025-01-15,2025-01-15 18:33:41.194700,5,305.0
T004071,C0303,P053,2025-01-12,2025-01-12 02:06:56.569167,1,406.45
T004072,C0184,P083,2024-05-18,2024-05-18 14:56:23.358185,1,114.24
T004073,C0325,P068,2023-06-26,2023-06-26 08:20:18.420333,4,1909.72
T004074,C0389,P058,2023-09-01,2023-09-01 14:17:40.616309,4,1451.36
T004075,C0384,P077,2024-10-13,2024-10-13 01:15:31.605287,4,398.28
T004076,C0433,P099,2023-12-17,2023-12-17 22:06:09.507428,4,1303.44
T004077,C0187,P091,2025-03-31,2025-03-31 02:26:09.406741,2,595.28
T004078,C0297,P015,2025-02-12,2025-02-12 05:09:48.891154,4,180.76
T004079,C0405,P051,2023-06-20,2023-06-20 18:18:08.704596,1,239.06
T004080,C0196,P069,2025-01-08,2025-01-08 17:00:01.295339,4,1797.84
T004081,C0363,P055,2023-06-11,2023-06-11 20:26:51.688266,1,446.8
T004082,C0317,P054,2023-12-09,2023-12-09 14:34:44.221245,1,430.0
T004083,C0163,P017,2023-09-16,2023-09-16 04:48:30.946993,1,42.05
T004084,C0313,P004,2023-08-21,2023-08-21 20:45:43.609318,3,221.97
T004085,C0193,P056,2024-09-01,2024-09-01 00:44:41.016878,4,1049.8
T004086,C0176,P082,2024-11-24,2024-11-24 21:35:39.920308,2,229.24
T004087,C0476,P078,2024-12-26,2024-12-26 19:29:18.079404,4,1976.92
T004088,C0115,P035,2025-02-02,2025-02-02 12:57:36.408100,3,935.19
T004089,C0178,P075,2024-06-20,2024-06-20 00:29:42.183420,5,1996.4
T004090,C0025,P072,2023-09-16,2023-09-16 15:34:49.849657,5,2164.25
T004091,C0228,P054,2023-07-09,2023-07-09 19:13:47.338499,4,1720.0
T004092,C0186,P008,2024-01-25,2024-01-25 08:03:19.121408,4,813.88
T004093,C0370,P082,2023-06-19,2023-06-19 12:34:40.643263,4,458.48
T004094,C0037,P046,2025-02-18,2025-02-18 13:31:55.974069,4,1265.6
T004095,C0294,P020,2023-05-26,2023-05-26 10:02:28.945321,4,1647.56
T004096,C0192,P045,2024-10-10,2024-10-10 01:07:53.688540,1,215.73
T004097,C0498,P041,2024-02-25,2024-02-25 07:44:21.715262,5,2013.6
T004098,C0055,P003,2024-07-31,2024-07-31 16:09:38.379449,2,441.86
T004099,C0288,P071,2023-08-01,2023-08-01 09:45:57.326561,5,173.35
T004100,C0139,P001,2024-05-16,2024-05-16 19:09:11.776263,2,456.82
T004101,C0155,P006,2024-12-07,2024-12-07 11:51:15.900273,3,792.18
T004102,C0315,P043,2023-11-02,2023-11-02 18:01:37.824985,4,59.44
T004103,C0274,P060,2025-02-15,2025-02-15 05:01:25.081878,2,185.92
T004104,C0427,P085,2025-01-06,2025-01-06 12:31:16.358669,1,406.18
T004105,C0405,P060,2024-02-15,2024-02-15 09:14:43.178495,2,185.92
T004106,C0227,P018,2024-07-21,2024-07-21 01:16:58.421491,3,635.94
T004107,C0052,P059,2023-06-09,2023-06-09 09:35:29.202145,4,600.84
T004108,C0337,P040,2025-02-24,2025-02-24 15:56:52.604063,1,79.81
T004109,C0141,P071,2024-10-16,2024-10-16 00:56:31.065198,4,138.68
T004110,C0480,P046,2025-03-13,2025-03-13 06:15:38.840929,5,1582.0
T004111,C0480,P007,2024-11-15,2024-11-15 14:58:04.015773,4,120.16
T004112,C0185,P085,2023-07-06,2023-07-06 09:33:35.668672,1,406.18
T004113,C0250,P087,2025-01-17,2025-01-17 07:12:47.914015,3,1098.81
T004114,C0078,P002,2024-04-01,2024-04-01 22:11:20.530803,5,1047.45
T004115,C0146,P086,2023-06-07,2023-06-07 05:33:03.038994,5,706.2
T004116,C0236,P016,2024-07-11,2024-07-11 11:42:08.690059,2,650.4
T004117,C0063,P068,2025-04-24,2025-04-24 02:06:43.768000,4,1909.72
T004118,C0371,P036,2025-01-09,2025-01-09 12:28:20.164176,5,305.0
T004119,C0310,P044,2025-02-18,2025-02-18 15:38:58.189539,3,1390.47
T004120,C0199,P036,2024-06-12,2024-06-12 02:05:38.965217,5,305.0
T004121,C0209,P075,2023-06-27,2023-06-27 04:34:24.130943,2,798.56
T004122,C0293,P018,2024-08-27,2024-08-27 02:23:18.044664,1,211.98
T004123,C0199,P055,2025-03-24,2025-03-24 18:53:01.441697,3,1340.4
T004124,C0032,P052,2025-03-26,2025-03-26 18:20:49.350708,2,235.82
T004125,C0419,P009,2023-05-20,2023-05-20 03:50:21.946394,5,924.2
T004126,C0456,P057,2023-11-18,2023-11-18 06:29:20.359303,3,1041.96
T004127,C0465,P006,2023-12-28,2023-12-28 10:49:36.102933,3,792.18
T004128,C0157,P005,2024-08-17,2024-08-17 15:51:14.957629,5,1748.95
T004129,C0494,P077,2024-11-20,2024-11-20 22:53:29.171455,3,298.71
T004130,C0212,P077,2024-09-10,2024-09-10 06:46:07.613391,2,199.14
T004131,C0290,P039,2023-12-01,2023-12-01 22:19:26.832422,4,1128.64
T004132,C0151,P085,2023-12-15,2023-12-15 14:36:20.798965,3,1218.54
T004133,C0465,P028,2023-08-12,2023-08-12 19:22:13.082591,1,107.32
T004134,C0372,P067,2024-05-20,2024-05-20 17:13:00.212638,5,2150.6
T004135,C0358,P011,2024-04-14,2024-04-14 07:25:46.702023,2,443.48
T004136,C0262,P027,2023-12-16,2023-12-16 03:18:39.311235,1,170.95
T004137,C0371,P035,2023-12-16,2023-12-16 23:53:27.608336,5,1558.65
T004138,C0224,P013,2025-03-27,2025-03-27 12:21:58.366858,2,995.72
T004139,C0309,P049,2024-12-04,2024-12-04 16:38:32.604219,5,255.35
T004140,C0216,P053,2024-06-27,2024-06-27 10:13:16.235506,3,1219.35
T004141,C0226,P071,2025-03-31,2025-03-31 17:38:55.032506,1,34.67
T004142,C0368,P095,2023-09-03,2023-09-03 03:56:06.914233,2,152.26
T004143,C0190,P040,2024-07-07,2024-07-07 18:52:08.151529,5,399.05
T004144,C0191,P054,2023-08-04,2023-08-04 10:44:57.633413,4,1720.0
T004145,C0334,P019,2023-11-01,2023-11-01 03:32:50.457555,1,34.52
T004146,C0172,P092,2023-07-11,2023-07-11 15:54:09.532550,2,109.96
T004147,C0291,P059,2024-07-07,2024-07-07 14:25:15.285143,3,450.63
T004148,C0033,P084,2024-09-22,2024-09-22 08:11:58.813067,3,598.41
T004149,C0002,P075,2023-06-08,2023-06-08 04:19:59.577908,1,399.28
T004150,C0203,P048,2025-02-25,2025-02-25 06:24:43.674715,1,448.43
T004151,C0005,P057,2024-03-07,2024-03-07 09:34:10.211305,2,694.64
T004152,C0244,P097,2024-03-30,2024-03-30 08:01:30.316176,4,1702.24
T004153,C0322,P051,2024-06-27,2024-06-27 18:55:18.394061,2,478.12
T004154,C0017,P027,2023-12-02,2023-12-02 17:40:53.424647,3,512.85
T004155,C0032,P082,2024-11-08,2024-11-08 21:40:33.273120,5,573.1
T004156,C0407,P067,2023-08-24,2023-08-24 07:06:53.134339,2,860.24
T004157,C0446,P069,2024-04-17,2024-04-17 10:00:02.571891,1,449.46
T004158,C0136,P087,2024-11-06,2024-11-06 00:11:20.182646,1,366.27
T004159,C0229,P024,2024-09-28,2024-09-28 17:29:06.115817,1,257.97
T004160,C0014,P075,2023-09-13,2023-09-13 12:46:54.680609,5,1996.4
T004161,C0459,P018,2023-08-18,2023-08-18 13:02:13.537884,5,1059.9
T004162,C0163,P037,2023-11-05,2023-11-05 21:14:20.731860,5,527.35
T004163,C0340,P072,2024-07-08,2024-07-08 06:55:49.859638,1,432.85
T004164,C0110,P073,2024-01-15,2024-01-15 10:08:18.090560,1,42.54
T004165,C0159,P088,2023-11-26,2023-11-26 08:39:50.247884,4,829.32
T004166,C0300,P018,2024-07-15,2024-07-15 14:45:10.648615,5,1059.9
T004167,C0254,P070,2024-06-20,2024-06-20 22:09:00.228361,5,1459.4
T004168,C0463,P041,2025-04-12,2025-04-12 01:40:23.694420,1,402.72
T004169,C0191,P048,2025-01-31,2025-01-31 00:49:01.666578,3,1345.29
T004170,C0453,P045,2024-12-08,2024-12-08 13:29:54.407804,1,215.73
T004171,C0089,P076,2024-09-29,2024-09-29 02:51:08.887850,4,155.04
T004172,C0408,P091,2025-02-08,2025-02-08 01:44:24.399928,5,1488.2
T004173,C0068,P005,2023-11-08,2023-11-08 02:10:43.427736,5,1748.95
T004174,C0275,P054,2023-12-25,2023-12-25 17:57:57.728163,3,1290.0
T004175,C0438,P077,2024-02-22,2024-02-22 17:17:17.411474,3,298.71
T004176,C0099,P049,2024-05-05,2024-05-05 15:14:00.347785,3,153.21
T004177,C0193,P030,2023-06-19,2023-06-19 20:17:46.053983,2,662.24
T004178,C0015,P090,2023-08-04,2023-08-04 12:29:30.524297,2,317.0
T004179,C0451,P043,2023-10-24,2023-10-24 07:41:40.487766,4,59.44
T004180,C0301,P065,2025-03-20,2025-03-20 21:19:35.886634,5,484.35
T004181,C0311,P066,2024-11-02,2024-11-02 20:33:55.297021,4,1176.64
T004182,C0326,P100,2023-07-12,2023-07-12 20:50:20.871212,4,655.48
T004183,C0141,P035,2023-07-23,2023-07-23 04:11:18.665574,3,935.19
T004184,C0431,P023,2024-09-24,2024-09-24 02:29:35.852175,3,794.94
T004185,C0339,P057,2023-06-30,2023-06-30 02:27:28.600699,5,1736.6
T004186,C0046,P011,2024-10-10,2024-10-10 01:02:29.596372,4,886.96
T004187,C0093,P008,2024-07-16,2024-07-16 19:41:44.800538,4,813.88
T004188,C0338,P085,2023-06-11,2023-06-11 22:17:16.177941,3,1218.54
T004189,C0248,P019,2023-12-26,2023-12-26 19:14:18.473671,3,103.56
T004190,C0395,P055,2025-02-07,2025-02-07 01:57:45.282338,1,446.8
T004191,C0206,P078,2023-09-04,2023-09-04 22:41:46.997229,5,2471.15
T004192,C0419,P001,2024-10-24,2024-10-24 02:08:24.331186,4,913.64
T004193,C0189,P013,2025-03-05,2025-03-05 17:10:44.366014,2,995.72
T004194,C0473,P100,2024-12-13,2024-12-13 06:00:59.797771,2,327.74
T004195,C0007,P072,2024-11-11,2024-11-11 08:32:13.814030,4,1731.4
T004196,C0300,P038,2024-02-01,2024-02-01 11:29:53.812932,5,849.2
T004197,C0003,P094,2024-12-16,2024-12-16 22:49:04.053927,1,89.5
T004198,C0253,P086,2023-10-03,2023-10-03 11:25:16.656887,4,564.96
T004199,C0240,P014,2024-10-18,2024-10-18 01:11:28.616254,5,1526.5
T004200,C0448,P030,2023-10-02,2023-10-02 01:09:52.939333,3,993.36
T004201,C0067,P072,2023-09-10,2023-09-10 04:46:59.181624,2,865.7
T004202,C0296,P040,2025-05-01,2025-05-01 14:54:01.940636,5,399.05
T004203,C0143,P064,2025-01-01,2025-01-01 11:13:53.960616,1,67.06
T004204,C0445,P061,2023-10-04,2023-10-04 12:34:05.885413,1,111.18
T004205,C0379,P047,2025-02-26,2025-02-26 14:07:11.547662,4,205.0
T004206,C0144,P056,2024-07-10,2024-07-10 10:39:08.688173,5,1312.25
T004207,C0254,P028,2025-03-02,2025-03-02 08:54:02.483519,3,321.96
T004208,C0365,P038,2024-07-18,2024-07-18 15:45:30.344342,1,169.84
T004209,C0111,P035,2024-11-16,2024-11-16 03:03:14.560216,1,311.73
T004210,C0249,P009,2024-08-22,2024-08-22 23:50:07.176367,1,184.84
T004211,C0059,P044,2024-09-23,2024-09-23 22:21:23.177271,4,1853.96
T004212,C0485,P023,2023-07-20,2023-07-20 11:26:41.748191,5,1324.9
T004213,C0271,P040,2024-04-09,2024-04-09 01:48:44.840733,5,399.05
T004214,C0440,P055,2025-03-30,2025-03-30 06:25:33.941578,2,893.6
T004215,C0032,P093,2023-10-05,2023-10-05 15:47:11.888379,5,1494.25
T004216,C0008,P081,2024-02-24,2024-02-24 07:53:09.482331,5,1643.55
T004217,C0435,P077,2023-11-21,2023-11-21 08:32:18.955903,4,398.28
T004218,C0357,P060,2023-07-30,2023-07-30 00:58:15.864679,4,371.84
T004219,C0458,P099,2024-10-15,2024-10-15 19:35:33.776489,5,1629.3
T004220,C0226,P095,2023-12-07,2023-12-07 16:37:25.910151,4,304.52
T004221,C0473,P046,2023-12-20,2023-12-20 17:15:01.235064,1,316.4
T004222,C0270,P094,2024-03-17,2024-03-17 01:11:34.213718,2,179.0
T004223,C0035,P038,2025-04-29,2025-04-29 21:49:13.842965,2,339.68
T004224,C0060,P057,2024-12-07,2024-12-07 23:49:45.917952,1,347.32
T004225,C0445,P031,2024-05-01,2024-05-01 18:31:54.333816,5,780.5
T004226,C0242,P015,2025-04-27,2025-04-27 22:14:07.357507,4,180.76
T004227,C0319,P055,2024-12-11,2024-12-11 07:03:56.868970,2,893.6
T004228,C0234,P079,2025-01-17,2025-01-17 09:59:49.938991,1,341.53
T004229,C0195,P096,2025-05-04,2025-05-04 07:00:34.836790,4,534.52
T004230,C0241,P065,2025-03-13,2025-03-13 13:17:12.985576,5,484.35
T004231,C0044,P077,2023-09-25,2023-09-25 06:40:47.512456,5,497.85
T004232,C0093,P065,2024-04-17,2024-04-17 02:25:40.890338,3,290.61
T004233,C0015,P068,2023-08-19,2023-08-19 10:43:55.618206,5,2387.15
T004234,C0500,P023,2024-05-11,2024-05-11 05:13:24.631522,4,1059.92
T004235,C0023,P023,2023-07-08,2023-07-08 05:30:26.173012,2,529.96
T004236,C0113,P041,2024-05-20,2024-05-20 01:10:18.104063,3,1208.16
T004237,C0182,P013,2024-05-30,2024-05-30 10:04:49.622714,2,995.72
T004238,C0136,P082,2024-09-03,2024-09-03 10:58:10.628678,4,458.48
T004239,C0297,P023,2024-07-08,2024-07-08 10:26:59.920535,5,1324.9
T004240,C0267,P048,2023-12-24,2023-12-24 05:41:56.013466,1,448.43
T004241,C0043,P087,2023-06-13,2023-06-13 19:30:58.739016,4,1465.08
T004242,C0038,P034,2023-09-13,2023-09-13 13:47:49.371235,5,1526.9
T004243,C0385,P007,2023-05-06,2023-05-06 18:51:12.779368,1,30.04
T004244,C0085,P053,2025-02-16,2025-02-16 23:43:04.309155,1,406.45
T004245,C0476,P094,2025-04-26,2025-04-26 17:57:13.297252,5,447.5
T004246,C0108,P005,2024-07-30,2024-07-30 06:48:53.403986,3,1049.37
T004247,C0247,P055,2023-12-13,2023-12-13 19:38:42.262156,3,1340.4
T004248,C0476,P036,2025-04-01,2025-04-01 20:46:13.240913,1,61.0
T004249,C0438,P062,2023-08-28,2023-08-28 19:28:51.498605,2,664.26
T004250,C0388,P009,2023-12-26,2023-12-26 22:21:16.811822,4,739.36
T004251,C0036,P003,2024-05-31,2024-05-31 14:00:01.592677,4,883.72
T004252,C0171,P080,2024-03-23,2024-03-23 00:58:39.842600,5,90.7
T004253,C0119,P018,2023-11-01,2023-11-01 20:30:12.491966,4,847.92
T004254,C0132,P013,2024-11-15,2024-11-15 15:03:36.308430,1,497.86
T004255,C0186,P071,2024-07-17,2024-07-17 02:43:18.250563,1,34.67
T004256,C0455,P037,2025-01-17,2025-01-17 11:58:20.690641,2,210.94
T004257,C0193,P013,2023-06-11,2023-06-11 01:24:24.440749,5,2489.3
T004258,C0442,P045,2024-10-20,2024-10-20 14:18:20.899291,5,1078.65
T004259,C0469,P029,2025-03-16,2025-03-16 23:01:35.656372,3,335.49
T004260,C0471,P025,2024-10-23,2024-10-23 00:34:20.412450,1,120.12
T004261,C0358,P090,2025-03-20,2025-03-20 23:22:50.124604,1,158.5
T004262,C0390,P040,2024-06-29,2024-06-29 12:53:16.100882,2,159.62
T004263,C0076,P035,2024-10-27,2024-10-27 14:03:19.573196,3,935.19
T004264,C0017,P067,2024-07-29,2024-07-29 04:20:36.837718,3,1290.36
T004265,C0270,P043,2023-08-25,2023-08-25 18:10:07.469068,5,74.3
T004266,C0217,P005,2023-09-06,2023-09-06 22:38:56.379019,2,699.58
T004267,C0109,P056,2024-11-19,2024-11-19 15:33:41.392156,3,787.35
T004268,C0069,P085,2023-07-20,2023-07-20 10:22:07.620069,4,1624.72
T004269,C0233,P046,2024-10-14,2024-10-14 17:49:31.298176,1,316.4
T004270,C0121,P096,2025-04-28,2025-04-28 22:07:07.467948,5,668.15
T004271,C0416,P026,2024-07-18,2024-07-18 05:25:29.580565,1,288.78
T004272,C0095,P065,2024-02-21,2024-02-21 05:53:57.250449,3,290.61
T004273,C0348,P088,2024-09-27,2024-09-27 07:31:52.204366,4,829.32
T004274,C0014,P014,2023-12-27,2023-12-27 19:21:18.644295,5,1526.5
T004275,C0155,P066,2023-05-17,2023-05-17 20:22:34.512707,1,294.16
T004276,C0330,P035,2024-12-26,2024-12-26 00:45:25.151895,4,1246.92
T004277,C0375,P077,2023-10-18,2023-10-18 06:32:49.137875,1,99.57
T004278,C0277,P047,2023-09-05,2023-09-05 20:35:41.523946,1,51.25
T004279,C0025,P053,2024-02-07,2024-02-07 19:27:55.125313,1,406.45
T004280,C0439,P010,2024-02-28,2024-02-28 07:19:02.865833,4,571.44
T004281,C0391,P002,2024-10-06,2024-10-06 04:38:47.432443,1,209.49
T004282,C0347,P017,2023-06-13,2023-06-13 08:38:09.465961,3,126.15
T004283,C0108,P057,2023-09-26,2023-09-26 16:37:06.334120,3,1041.96
T004284,C0499,P087,2025-01-18,2025-01-18 17:22:46.010645,1,366.27
T004285,C0421,P081,2023-07-05,2023-07-05 12:56:27.131911,5,1643.55
T004286,C0210,P095,2024-05-29,2024-05-29 21:25:57.824505,4,304.52
T004287,C0006,P057,2023-07-24,2023-07-24 16:42:21.581621,5,1736.6
T004288,C0243,P006,2024-11-27,2024-11-27 05:14:50.966482,3,792.18
T004289,C0358,P099,2024-01-10,2024-01-10 21:48:54.118963,4,1303.44
T004290,C0456,P093,2024-02-29,2024-02-29 06:49:21.431973,3,896.55
